00000000,none,0.0,0,Genesis
dd9c51f82da01ae5eb38fa874169bd7e7f0448821eb88e88a78c99c33fc16467,1edcdf7184aa3fab2be72fbac124709a610299d883953d836184e85e4477e9d7,293.29160248529735,21,0
55c23de27554590e7c206471064cc566df6884dfa02c6e0c983e0ebe7ef8e3f9,afa05bfbe27bf697f3676f7281398c56c03faefd7b76cfe77cbd6a4dca10e287,319.38711954113836,22,1
f6d4888ce48cba64bc7abf330a8508a4939e82c088f5e64bda40c65b340f2995,55c23de27554590e7c206471064cc566df6884dfa02c6e0c983e0ebe7ef8e3f9,325.96945701221694,23,1
94060a3e6bf888a0f6af1562df4dea2666dbd856c229ad89ea59cffbeebcf341,55c23de27554590e7c206471064cc566df6884dfa02c6e0c983e0ebe7ef8e3f9,325.1396302545522,23,0
3ca2908fb2acd4731c83019d59846cb9da2a38edfe810adc15c7f224a51f361d,94060a3e6bf888a0f6af1562df4dea2666dbd856c229ad89ea59cffbeebcf341,341.0766808100947,24,0
8fbd7f3e974630747867f6ba6b01fc6df11229be233de4cd950ed101df6dcc54,3ca2908fb2acd4731c83019d59846cb9da2a38edfe810adc15c7f224a51f361d,352.91647730715374,25,1
6370a1cf701e19400a650173a71c07ccee470c4e3a7670fe99a80a4ae029349c,3ca2908fb2acd4731c83019d59846cb9da2a38edfe810adc15c7f224a51f361d,345.9338490099446,25,0
6bd9c7f10a2efb9fcd7ff7c8562bcdc813d3a94e80c53873bb89e5f83ac3a6bc,6370a1cf701e19400a650173a71c07ccee470c4e3a7670fe99a80a4ae029349c,360.8559263031351,26,0
12b2ed89fe49efb4281d924748521242183dbe5170b1464c211b5d7b293717d5,6bd9c7f10a2efb9fcd7ff7c8562bcdc813d3a94e80c53873bb89e5f83ac3a6bc,371.1321857397839,27,1
309a834254d8bb814adb59c58d7038eccc94dab1249e350f982efbe526f764e2,12b2ed89fe49efb4281d924748521242183dbe5170b1464c211b5d7b293717d5,388.06499959758423,28,1
8a2e9f778a035e010d47cf9efc69a67e316ea401ebee027e6f2bcc712198ff82,309a834254d8bb814adb59c58d7038eccc94dab1249e350f982efbe526f764e2,391.01237756667604,29,1
e51db711ff98bdf4e5f38d3ba4c56ca90aec3f25ab0d9422f6a907592fd28b07,8a2e9f778a035e010d47cf9efc69a67e316ea401ebee027e6f2bcc712198ff82,395.14770300534866,30,1
1f08f684da2c640e03e1b9d823e09af0ea389e1945fd06bee0e7b09e30e577c4,e51db711ff98bdf4e5f38d3ba4c56ca90aec3f25ab0d9422f6a907592fd28b07,408.70065684366506,31,1
b4b18b15099428f61b6cbeacc4b827bc00d6c1e83f6a286c86f5f587b760d63b,e51db711ff98bdf4e5f38d3ba4c56ca90aec3f25ab0d9422f6a907592fd28b07,395.44776298538716,31,0
aae28e7022bfd18f040b27b07044c2a5ad003c661152f13ed54c9d9581290d1f,b4b18b15099428f61b6cbeacc4b827bc00d6c1e83f6a286c86f5f587b760d63b,400.402025399665,32,0
8122f461d2f54344a3d384111a31bf33f60eb773b9f40fbf548a9d397c6284e5,aae28e7022bfd18f040b27b07044c2a5ad003c661152f13ed54c9d9581290d1f,443.2094140126537,33,1
ce950f01d2480708400c715b1fee049914b3589f1383c83ac9fa73b1d9af5f7b,8122f461d2f54344a3d384111a31bf33f60eb773b9f40fbf548a9d397c6284e5,453.92659059091415,34,1
b1f31fd6eacffbc4e8b77a05623ed1e33c7a0dd4dc0443fd547353ecc9fc2a5b,8122f461d2f54344a3d384111a31bf33f60eb773b9f40fbf548a9d397c6284e5,445.0809572909075,34,0
2f813869ed4e194b258f75049b911897c940513a21c1e3eee822849ff9f790d2,b1f31fd6eacffbc4e8b77a05623ed1e33c7a0dd4dc0443fd547353ecc9fc2a5b,479.8001616901724,35,0
8fa26f62e28f5ca33a9efdb7a675480cf37787ad81aae729d6084355a7be1992,2f813869ed4e194b258f75049b911897c940513a21c1e3eee822849ff9f790d2,509.8073482006145,36,1
ba141fb1a231f4b250a274d71fdcff46b8ade691e9bb0a09f1db88a042c44e29,8fa26f62e28f5ca33a9efdb7a675480cf37787ad81aae729d6084355a7be1992,552.942928182918,37,1
993848f657f21459be4c58d990bc6ccd4218cb3db143426b9a73f010ef27746b,8fa26f62e28f5ca33a9efdb7a675480cf37787ad81aae729d6084355a7be1992,515.8180188038907,37,0
5325fee0882ade8b65a4c0c3a566e36e960c3e29c0d1ec9b8b5eba21ec8541ca,ba141fb1a231f4b250a274d71fdcff46b8ade691e9bb0a09f1db88a042c44e29,553.731249307486,38,1
d394eb950076f83aa636c4ca15ee9f7355c3364a1502c125c89a7173b10af4c6,993848f657f21459be4c58d990bc6ccd4218cb3db143426b9a73f010ef27746b,527.1272742113782,38,0
762ffb91acd578882ab2187af61f0f94f398dfcd079c1e0c76fa6a92d7b5b642,5325fee0882ade8b65a4c0c3a566e36e960c3e29c0d1ec9b8b5eba21ec8541ca,558.392067090081,39,1
d0b16edbb5f171b173da8083f889ee62aed5eb2fd5710f61d0e10048298c10ff,d394eb950076f83aa636c4ca15ee9f7355c3364a1502c125c89a7173b10af4c6,537.469973311324,39,0
525aa75a47d371c8021fa86493dd520a3506462c9d5d94b57d7fd2bad38658ff,d0b16edbb5f171b173da8083f889ee62aed5eb2fd5710f61d0e10048298c10ff,551.2934626699227,40,0
40ad8da2e366adc5d2eda85d17f9c011be68c77e7133c2d023516815d8459ed7,525aa75a47d371c8021fa86493dd520a3506462c9d5d94b57d7fd2bad38658ff,584.3949838321486,41,1
518daaf7f25ed0fda5645555b9bb571bb9287c4fb9ebe3ba599999b29aa13e77,525aa75a47d371c8021fa86493dd520a3506462c9d5d94b57d7fd2bad38658ff,582.9264494215591,41,0
0676dbf5b8eb4dc510fc5cc42cf8940bd72e0ef54c4d24a16ce39a6b5ccc50d4,40ad8da2e366adc5d2eda85d17f9c011be68c77e7133c2d023516815d8459ed7,597.8173970164198,42,1
6779677bc6047be1040a48cd8a8ddabe2cc3acf10dab930ef588c4d0aef25980,0676dbf5b8eb4dc510fc5cc42cf8940bd72e0ef54c4d24a16ce39a6b5ccc50d4,614.4019028081644,43,1
c1f46268b3bc730d09b73734df946a4f27a811719e548ac938fbbf4184b5143f,0676dbf5b8eb4dc510fc5cc42cf8940bd72e0ef54c4d24a16ce39a6b5ccc50d4,613.0739338309205,43,0
58f238af5568af87ca205fd9aaaf4aaff54947d3a6308397e309afe6e2fa2984,6779677bc6047be1040a48cd8a8ddabe2cc3acf10dab930ef588c4d0aef25980,624.5429851646355,44,1
412f432396cee564b96d020f623c9eb1f60b098683be922504ce55085f6f7836,58f238af5568af87ca205fd9aaaf4aaff54947d3a6308397e309afe6e2fa2984,629.9982787175684,45,1
bb8715de9b88ce3f6820e86c30a97c6db53fbe46e87b84a295db098cff855e8a,412f432396cee564b96d020f623c9eb1f60b098683be922504ce55085f6f7836,659.1454853146374,46,1
b589fffc96661ad9ca85fd1e8795bb77aded97dc5b15cde56f4d060d30921946,412f432396cee564b96d020f623c9eb1f60b098683be922504ce55085f6f7836,637.1514570742422,46,0
d0756fbba52a3b4172c607c5a630d7615ad0f67e0969b9155cf9c18b542e9bee,b589fffc96661ad9ca85fd1e8795bb77aded97dc5b15cde56f4d060d30921946,674.7029647653491,47,0
38751676649a16e52db16159f52faa87d127d356b156c4f7c2713ecb2951aaff,d0756fbba52a3b4172c607c5a630d7615ad0f67e0969b9155cf9c18b542e9bee,674.8396335774214,48,1
fd6a0a4c86f93253e5d5670031897c9dec758a8bda0d7e54488896ecf7f4248e,38751676649a16e52db16159f52faa87d127d356b156c4f7c2713ecb2951aaff,695.9107836970583,49,1
361d0d7e26dddf1368738243c0e0039e8d8a8bbebd72019283369b120457135b,38751676649a16e52db16159f52faa87d127d356b156c4f7c2713ecb2951aaff,694.9793262475373,49,0
9f35c8616d0d8d83bb141066ed62daea34ab2fc385701838fba2f1c076a76f64,fd6a0a4c86f93253e5d5670031897c9dec758a8bda0d7e54488896ecf7f4248e,704.2298925904705,50,1
ff2f82c9be4c89dd4366554b60583512f4324f04c85a5a03fdc23a11e2a74e58,9f35c8616d0d8d83bb141066ed62daea34ab2fc385701838fba2f1c076a76f64,704.5638553443772,51,1
48d2a658a4d8b203da30de71b862c09467a22924ccd9f900067b0924cf5a6a09,ff2f82c9be4c89dd4366554b60583512f4324f04c85a5a03fdc23a11e2a74e58,704.7045818300578,52,1
b83192c477414cd9d839c6eb2fde6fb7bdb58583615bc8d569b89e08910bf974,48d2a658a4d8b203da30de71b862c09467a22924ccd9f900067b0924cf5a6a09,716.2336570450412,53,1
22ef1abad509e69f9b92aa23b0061e3836f1e3c61b517d40c3b101d2a7f1acf5,48d2a658a4d8b203da30de71b862c09467a22924ccd9f900067b0924cf5a6a09,705.7254493603212,53,0
68193758eb0acb439797f65e920f1fc29f7af9ff25eba7c2dead1d623277bb57,b83192c477414cd9d839c6eb2fde6fb7bdb58583615bc8d569b89e08910bf974,721.6667822790066,54,1
2cc7102a928d00756598af29d20358ace82621e5bac04e54b71ee87dfebb13d7,68193758eb0acb439797f65e920f1fc29f7af9ff25eba7c2dead1d623277bb57,732.222994073935,55,1
d4e340c0d7ecef6839f4ea0c8f0573d2cea0f4b311fd87ddaaf1d2805ae078e4,2cc7102a928d00756598af29d20358ace82621e5bac04e54b71ee87dfebb13d7,756.0454733010044,56,1
fac9464619b7f3a99f5f3312e6f3a8e2e571ce297552eebbbb295bdb5ba9a10d,d4e340c0d7ecef6839f4ea0c8f0573d2cea0f4b311fd87ddaaf1d2805ae078e4,767.3804486827149,57,1
b56b0963f4df82a7eb716703e560c67b3bc1458825102a0abc2b39770c69986e,fac9464619b7f3a99f5f3312e6f3a8e2e571ce297552eebbbb295bdb5ba9a10d,786.558636142487,58,1
8297099f1d1578e51b62d498c035d42649ac1fcfdef355a5bf06ba6f49134303,fac9464619b7f3a99f5f3312e6f3a8e2e571ce297552eebbbb295bdb5ba9a10d,774.3114753100734,58,0
b1432ea442dd9f00a7fbccef26f094d66d885e6fecc51967cdb79a3740ac53fd,b56b0963f4df82a7eb716703e560c67b3bc1458825102a0abc2b39770c69986e,787.3303950416024,59,1
e9b5cf149ca492ef8015edd28112750049eaded9fd914d52c1af5e80fd541da7,b1432ea442dd9f00a7fbccef26f094d66d885e6fecc51967cdb79a3740ac53fd,808.0857022039638,60,1
7358d67d44730d44647eb8be54a1d0432749533a470555b260fe6a9977d219f2,b1432ea442dd9f00a7fbccef26f094d66d885e6fecc51967cdb79a3740ac53fd,797.5191549040846,60,0
57fd32bef434539f4aed725ac6949da8015c5843ee58720038d54908758ba0c4,7358d67d44730d44647eb8be54a1d0432749533a470555b260fe6a9977d219f2,804.8693408907397,61,0
e94660bfa7c96c36c37b21afac58216e9419c7cf7599b878e6b5e9045bae0281,57fd32bef434539f4aed725ac6949da8015c5843ee58720038d54908758ba0c4,833.2454089524144,62,1
4f2a7dde5e78b164861d32318c24002e677fd196b5cd4ba0d2c005c59ea01900,e94660bfa7c96c36c37b21afac58216e9419c7cf7599b878e6b5e9045bae0281,891.1079058071435,63,1
1835af22d26f9f4e27ed7a891bbaa0d383808b304efd80dde772f80cd274fe97,e94660bfa7c96c36c37b21afac58216e9419c7cf7599b878e6b5e9045bae0281,839.9528480704578,63,0
67649c6c02c09844b7eaeddc2ee119db537c36a9a5fff0f0e4333a0f40f81172,4f2a7dde5e78b164861d32318c24002e677fd196b5cd4ba0d2c005c59ea01900,956.5783192973595,64,1
1c28f39439cd9b8bb01ee7154e69c1e200620b9d1b544af254630147bb7aab82,1835af22d26f9f4e27ed7a891bbaa0d383808b304efd80dde772f80cd274fe97,841.8464615622554,64,0
848506f7b3927369e8cb0b3c12d64c6a8a5ea1a2c9fcfd53828089a20515c27d,67649c6c02c09844b7eaeddc2ee119db537c36a9a5fff0f0e4333a0f40f81172,993.4911705572589,65,1
07de598790c91cf9dd9335559fa49dd3bbd984f7b1fb4ec2f99ef90c47b7d695,1c28f39439cd9b8bb01ee7154e69c1e200620b9d1b544af254630147bb7aab82,854.274077900174,65,0
86783ff363039fdea7fd3c0073160310ad3382a314b3db13ff4b21b38f6beaaa,848506f7b3927369e8cb0b3c12d64c6a8a5ea1a2c9fcfd53828089a20515c27d,1031.0488525489993,66,1
256442d2e157845a04424ef3862bdfb50465799cc584149713362ae7fa583c4d,07de598790c91cf9dd9335559fa49dd3bbd984f7b1fb4ec2f99ef90c47b7d695,890.4366153516496,66,0
8d992b08d87b60781efe0ad6ef1f2e5a83e03f17ccf9ea17d9b1ddaf1a9cf954,86783ff363039fdea7fd3c0073160310ad3382a314b3db13ff4b21b38f6beaaa,1042.1443806201219,67,1
f79a67160fa548fb61d2b339c95c5def5937d624bbcb217cbc22c918909f7af6,256442d2e157845a04424ef3862bdfb50465799cc584149713362ae7fa583c4d,912.0098981824254,67,0
213152c12bf11514c3843e91c103b70f03af1d5d37cac69960d0c1d40a72e524,8d992b08d87b60781efe0ad6ef1f2e5a83e03f17ccf9ea17d9b1ddaf1a9cf954,1144.7447807568344,68,1
2e920a795814e2ac08030cdbf5f997f39ff3002ec8a7a0e3583b2bebf9698827,f79a67160fa548fb61d2b339c95c5def5937d624bbcb217cbc22c918909f7af6,962.6469694592154,68,0
42a7a50f8e3fd5e47dac36c2cd970314858529f7055a48f2235eac3ccab72d43,213152c12bf11514c3843e91c103b70f03af1d5d37cac69960d0c1d40a72e524,1167.1861727143937,69,1
e96bfef014672260096bf474f3ef2efc195bb6d447d2d67f68e0b5953cdd05cf,2e920a795814e2ac08030cdbf5f997f39ff3002ec8a7a0e3583b2bebf9698827,1006.361897071037,69,0
c29f7cf31e30dd46806605e85bd5eebdb510745b16620eedf4cbdbae0cd12614,42a7a50f8e3fd5e47dac36c2cd970314858529f7055a48f2235eac3ccab72d43,1167.897489082604,70,1
f3ebe39bf5816d459024d6b7fc582865db466982e6887e1a5da8920617a147b7,e96bfef014672260096bf474f3ef2efc195bb6d447d2d67f68e0b5953cdd05cf,1013.9849494557935,70,0
4f76b9d7a8018802674235af501f38644a9bcac79d0a9455e9590b0ebaf1e00d,c29f7cf31e30dd46806605e85bd5eebdb510745b16620eedf4cbdbae0cd12614,1199.9197727671078,71,1
56aa653cf3369d4485cdc4d7343909d33a101246dd0caf7b715b5cab69e30a90,f3ebe39bf5816d459024d6b7fc582865db466982e6887e1a5da8920617a147b7,1026.1037568165868,71,0
943843b9573bc9a3ddbfc532e19658e1d75e13f2b93da7376694f28c615486ea,4f76b9d7a8018802674235af501f38644a9bcac79d0a9455e9590b0ebaf1e00d,1212.2369291202513,72,1
ee896b2608c7fc5ba2df9427fe3c81353300d3c8ecf6b6d826ebf6efa2c869e7,56aa653cf3369d4485cdc4d7343909d33a101246dd0caf7b715b5cab69e30a90,1052.9394845951197,72,0
848be4d3b3e96fff06374d4a63f3fe833bf60b04e31840cff18904e190481122,943843b9573bc9a3ddbfc532e19658e1d75e13f2b93da7376694f28c615486ea,1215.3391720593042,73,1
f5896764e849d4dace9bf2e7c3153b3573ab97df5e5c7e916c2f40cfb7188224,ee896b2608c7fc5ba2df9427fe3c81353300d3c8ecf6b6d826ebf6efa2c869e7,1058.5424637326428,73,0
53a82417e612d3a24fbf8269cf7fb978e37e458ff4dac7f9a8db21086cc1333d,848be4d3b3e96fff06374d4a63f3fe833bf60b04e31840cff18904e190481122,1231.431091463081,74,1
b3d0e2ec16e04d293cef7c8e4107ed55e882599608565daf9c3a8d206b597c3d,f5896764e849d4dace9bf2e7c3153b3573ab97df5e5c7e916c2f40cfb7188224,1069.2129657903345,74,0
570b9347d83539924134d02a32052c40e7267421e494c9bdd1538ee9c9980984,53a82417e612d3a24fbf8269cf7fb978e37e458ff4dac7f9a8db21086cc1333d,1234.2844411858687,75,1
8e4626a3681797148a023342cc167f5a74a5313a240918df964f821977ebe5d1,b3d0e2ec16e04d293cef7c8e4107ed55e882599608565daf9c3a8d206b597c3d,1070.2698658726758,75,0
e69914cccf1b56d464780d61a18321b9cb8814664d2981dc820ad2e4d827e122,570b9347d83539924134d02a32052c40e7267421e494c9bdd1538ee9c9980984,1254.5465941603259,76,1
871bebe4b31b312b0a07e2ceb5408888372ec637c42a6fd9325aa6d11bef4810,8e4626a3681797148a023342cc167f5a74a5313a240918df964f821977ebe5d1,1086.7093749920236,76,0
602281889e138f3e7a8da344eca0d540b905bbae6fdc6ecaf670424ca2ee7a01,e69914cccf1b56d464780d61a18321b9cb8814664d2981dc820ad2e4d827e122,1262.5223606080285,77,1
39c5a55e76281a6033dae574299b7121f18ef916cc79bf8049d86a7d91d0f77f,871bebe4b31b312b0a07e2ceb5408888372ec637c42a6fd9325aa6d11bef4810,1119.3075462448664,77,0
b46493dc69d0c1e7bd7c3b5e18d4c77a62041cd39df83c3296cbad3af9e87fda,602281889e138f3e7a8da344eca0d540b905bbae6fdc6ecaf670424ca2ee7a01,1274.7745719927534,78,1
742494859f359fcf6910aaec90255676272496df8796f373f87035de29bdd033,39c5a55e76281a6033dae574299b7121f18ef916cc79bf8049d86a7d91d0f77f,1129.0902825029816,78,0
f69ac25e912666499ca311c9a2600f8d9e2bd2f9ff5820edf7a36223ab382a4a,b46493dc69d0c1e7bd7c3b5e18d4c77a62041cd39df83c3296cbad3af9e87fda,1307.9627549960835,79,1
8993f86b358e228002f1c921ef01ee765ffcf289d17187cd44050f74ae6d5f6b,742494859f359fcf6910aaec90255676272496df8796f373f87035de29bdd033,1175.6653907366428,79,0
3cca58516c4a101ed70229c442a7538b5c6d387575944ad6ad9562dd098ccf8a,f69ac25e912666499ca311c9a2600f8d9e2bd2f9ff5820edf7a36223ab382a4a,1334.5734356876083,80,1
2ed3780908aa04c690c4987f2ecba5797ecdc40547eaa09bbe76b3381db84363,8993f86b358e228002f1c921ef01ee765ffcf289d17187cd44050f74ae6d5f6b,1229.9001665893936,80,0
691f2dcac632926d25463532aea13d29ba9d21d04b114c0b504302874adffb56,3cca58516c4a101ed70229c442a7538b5c6d387575944ad6ad9562dd098ccf8a,1349.4746793747438,81,1
53e20d313f440773900caf7afa79fd3180d5289bb6c7ea89961870ff947b8951,2ed3780908aa04c690c4987f2ecba5797ecdc40547eaa09bbe76b3381db84363,1252.5108860333903,81,0
246e9e2c28545cd0d2eb2c35ca7833539d528274d14bece96a8cc970c8537d02,691f2dcac632926d25463532aea13d29ba9d21d04b114c0b504302874adffb56,1367.635267578671,82,1
a6ec6dde32afc2adad228e3848f1758b6b10c323c636dde8305fcfa353f113a4,53e20d313f440773900caf7afa79fd3180d5289bb6c7ea89961870ff947b8951,1297.4288987859072,82,0
fe380d6b9e518bba19f4003068c2bd34cda74e74f6921a0cc97e7dbb616a945c,246e9e2c28545cd0d2eb2c35ca7833539d528274d14bece96a8cc970c8537d02,1397.8068692356578,83,1
90844b48a3bf83321aa78caaa217fd3eeabe90dfcee0e2264355d6226d43d76e,a6ec6dde32afc2adad228e3848f1758b6b10c323c636dde8305fcfa353f113a4,1301.2617333795906,83,0
93c5dec7995b560b5d5c65502820d7f8b1e2d2ca89d45ea2a9f5372b1499ad20,fe380d6b9e518bba19f4003068c2bd34cda74e74f6921a0cc97e7dbb616a945c,1417.469050685854,84,1
85198f0e066b2d6f10b2989c53dee40e6e128d9456aded64fef8f647078206b2,90844b48a3bf83321aa78caaa217fd3eeabe90dfcee0e2264355d6226d43d76e,1304.8111290270122,84,0
9b886812ecfd5bcc1016b99c380b337189ec718bd4180d2b136838829c67151d,93c5dec7995b560b5d5c65502820d7f8b1e2d2ca89d45ea2a9f5372b1499ad20,1438.7762826281335,85,1
5529fda39410e80c88b5f7ffb7ce74844c5ebec6ec7a8bca322792fea36477f3,85198f0e066b2d6f10b2989c53dee40e6e128d9456aded64fef8f647078206b2,1328.0826542065251,85,0
ab654e3f0b0de17a71ecd05fe6747658bf7e666520b99c505f3487a98f432b9a,5529fda39410e80c88b5f7ffb7ce74844c5ebec6ec7a8bca322792fea36477f3,1342.6096362524004,86,0
9106578a12cb92eafe4546d50ff7e473f1413b935917969cac82eac045a93dff,ab654e3f0b0de17a71ecd05fe6747658bf7e666520b99c505f3487a98f432b9a,1487.3169501340012,87,1
8130d79409aa31c92bb9ab7c1176f80d7a55511a9d5d714c3f8a76c47efc3e8e,ab654e3f0b0de17a71ecd05fe6747658bf7e666520b99c505f3487a98f432b9a,1462.5614091906543,87,0
8103159957d7c2172139f0fcb43142c9965ec401bf7bb18a9bafedcee81288cb,8130d79409aa31c92bb9ab7c1176f80d7a55511a9d5d714c3f8a76c47efc3e8e,1475.0938261754927,88,0
733ff044a0ad3202b4a1807fbd500cf358c14e0e730c78a8070dfd4a2c1a5f36,8103159957d7c2172139f0fcb43142c9965ec401bf7bb18a9bafedcee81288cb,1522.6693765905738,89,1
cb798c9c0650e88cc5a3b9a1c226f3c90c960c794a396ea4b571097fadcd3ab8,8103159957d7c2172139f0fcb43142c9965ec401bf7bb18a9bafedcee81288cb,1487.8931177515442,89,0
20aadabe2fd51f9cd1aaa9e94736f74e9a4f3432220525162fcdd7ee1e4fdf43,cb798c9c0650e88cc5a3b9a1c226f3c90c960c794a396ea4b571097fadcd3ab8,1502.3684991921357,90,0
261f6db74e15472b0579c580c4a74e5bcc881a6fe52695e2b369ec8028f49f5a,20aadabe2fd51f9cd1aaa9e94736f74e9a4f3432220525162fcdd7ee1e4fdf43,1549.6327565370896,91,1
798016146e8dcaa4cf808be24bd27cb80922c4978ee6b7828a3ff65ba46c92a4,261f6db74e15472b0579c580c4a74e5bcc881a6fe52695e2b369ec8028f49f5a,1573.7257056554784,92,1
59924a806b873961c25e463208af6e4af71b9a2ba41e797ab9ed0a40de4eb37f,798016146e8dcaa4cf808be24bd27cb80922c4978ee6b7828a3ff65ba46c92a4,1600.7944465491871,93,1
2c154afa452dfc362783915590f896aea93052349bb9c29a543096f4ffe1a1fc,798016146e8dcaa4cf808be24bd27cb80922c4978ee6b7828a3ff65ba46c92a4,1581.5376366330972,93,0
74d3d6ea3b22634cd4daa6ddff06a702259e89d1691202d5cf58c6a195ab56e3,59924a806b873961c25e463208af6e4af71b9a2ba41e797ab9ed0a40de4eb37f,1603.4232411469145,94,1
653c1f56e92837163e8b81bb0359da10c4c916b3cf0f4c550ba834071007ff58,74d3d6ea3b22634cd4daa6ddff06a702259e89d1691202d5cf58c6a195ab56e3,1607.0183051029956,95,1
